City,City (ascii),Lat,Long,Country,ISO2,ISO3,State,State Abbreviation,Capital,Primary Capital,Admin Capital,Minor Capital,Population
Placentia,Placentia,33.8807,-117.8553,United States,US,USA,California,CA,,,,,52228
Placerville,Placerville,38.7309,-120.7979,United States,US,USA,California,CA,,,,,30531
Lincoln,Lincoln,38.8749,-121.2943,United States,US,USA,California,CA,,,,,47030
Anderson,Anderson,40.4509,-122.2961,United States,US,USA,California,CA,,,,,10232
Auburn,Auburn,38.8948,-121.0778,United States,US,USA,California,CA,,,,,34734
Lawndale,Lawndale,33.8884,-118.3531,United States,US,USA,California,CA,,,,,33145
Westminster,Westminster,33.7523,-117.9938,United States,US,USA,California,CA,,,,,91565
Patterson,Patterson,37.4734,-121.144,United States,US,USA,California,CA,,,,,22169
Grand Terrace,Grand Terrace,34.0312,-117.3133,United States,US,USA,California,CA,,,,,12509
Lindsay,Lindsay,36.2079,-119.0902,United States,US,USA,California,CA,,,,,16443
Beverly Hills,Beverly Hills,34.0786,-118.4021,United States,US,USA,California,CA,,,,,34687
Union City,Union City,37.603,-122.0187,United States,US,USA,California,CA,,,,,75322
Bishop,Bishop,37.3665,-118.3958,United States,US,USA,California,CA,,,,,9687
La Verne,La Verne,34.1208,-117.7702,United States,US,USA,California,CA,,,,,32389
Yucca Valley,Yucca Valley,34.1231,-116.4215,United States,US,USA,California,CA,,,,,24899
Needles,Needles,34.816,-114.6192,United States,US,USA,California,CA,,,,,8773
King City,King City,36.2165,-121.133,United States,US,USA,California,CA,,,,,15652
Visalia,Visalia,36.3271,-119.3265,United States,US,USA,California,CA,,,,,231159
San Leandro,San Leandro,37.7071,-122.1601,United States,US,USA,California,CA,,,,,90465
Larkspur,Larkspur,37.9394,-122.5313,United States,US,USA,California,CA,,,,,12382
Banning,Banning,33.946,-116.8992,United States,US,USA,California,CA,,,,,31026
Poway,Poway,32.9872,-117.0201,United States,US,USA,California,CA,,,,,50077
Los Angeles,Los Angeles,34.114,-118.4068,United States,US,USA,California,CA,,,,,12740381
Santa Paula,Santa Paula,34.3521,-119.0698,United States,US,USA,California,CA,,,,,30770
Dinuba,Dinuba,36.5453,-119.3989,United States,US,USA,California,CA,,,,,23961
Modesto,Modesto,37.6371,-121.003,United States,US,USA,California,CA,,,,,377755
La Mirada,La Mirada,33.9025,-118.0093,United States,US,USA,California,CA,,,,,49216
Ione,Ione,38.3612,-120.9422,United States,US,USA,California,CA,,,,,6940
Rio Vista,Rio Vista,38.1762,-121.7034,United States,US,USA,California,CA,,,,,8331
Santa Clara,Santa Clara,37.3646,-121.9679,United States,US,USA,California,CA,,,,,125948
Dana Point,Dana Point,33.4733,-117.6969,United States,US,USA,California,CA,,,,,34012
Perris,Perris,33.7897,-117.2233,United States,US,USA,California,CA,,,,,76331
Rohnert Park,Rohnert Park,38.348,-122.6964,United States,US,USA,California,CA,,,,,42622
Livingston,Livingston,37.3875,-120.7249,United States,US,USA,California,CA,,,,,13961
Martinez,Martinez,37.9985,-122.116,United States,US,USA,California,CA,,,,,38259
Inglewood,Inglewood,33.9566,-118.3444,United States,US,USA,California,CA,,,,,110654
Imperial,Imperial,32.8375,-115.5719,United States,US,USA,California,CA,,,,,17203
San Ramon,San Ramon,37.7625,-121.9366,United States,US,USA,California,CA,,,,,75639
Canyon Lake,Canyon Lake,33.6884,-117.2621,United States,US,USA,California,CA,,,,,11137
Coalinga,Coalinga,36.1432,-120.3268,United States,US,USA,California,CA,,,,,15756
Tehachapi,Tehachapi,35.127,-118.4751,United States,US,USA,California,CA,,,,,14336
Solvang,Solvang,34.5936,-120.1401,United States,US,USA,California,CA,,,,,16438
Dos Palos,Dos Palos,36.9854,-120.6337,United States,US,USA,California,CA,,,,,7109
La Puente,La Puente,34.0323,-117.9533,United States,US,USA,California,CA,,,,,40377
Farmersville,Farmersville,36.3054,-119.2082,United States,US,USA,California,CA,,,,,10735
South El Monte,South El Monte,34.0493,-118.0484,United States,US,USA,California,CA,,,,,20883
Corcoran,Corcoran,36.0847,-119.5612,United States,US,USA,California,CA,,,,,23266
Agoura Hills,Agoura Hills,34.151,-118.7608,United States,US,USA,California,CA,,,,,20745
Soledad,Soledad,36.4434,-121.3432,United States,US,USA,California,CA,,,,,25827
Calimesa,Calimesa,33.9873,-117.0542,United States,US,USA,California,CA,,,,,8616
Atascadero,Atascadero,35.4827,-120.6858,United States,US,USA,California,CA,,,,,30330
Galt,Galt,38.2671,-121.3034,United States,US,USA,California,CA,,,,,27003
Arroyo Grande,Arroyo Grande,35.1243,-120.5849,United States,US,USA,California,CA,,,,,54542
California City,California City,35.1578,-117.872,United States,US,USA,California,CA,,,,,10589
Danville,Danville,37.8121,-121.9698,United States,US,USA,California,CA,,,,,44631
Oroville,Oroville,39.5,-121.5647,United States,US,USA,California,CA,,,,,45445
Huntington Beach,Huntington Beach,33.696,-118.0023,United States,US,USA,California,CA,,,,,200652
San Pablo,San Pablo,37.9629,-122.3425,United States,US,USA,California,CA,,,,,30536
Seal Beach,Seal Beach,33.7542,-118.0714,United States,US,USA,California,CA,,,,,24440
Tulare,Tulare,36.1996,-119.34,United States,US,USA,California,CA,,,,,62779
Rancho Mirage,Rancho Mirage,33.7625,-116.4273,United States,US,USA,California,CA,,,,,18194
McFarland,McFarland,35.6781,-119.2414,United States,US,USA,California,CA,,,,,14680
Lake Forest,Lake Forest,33.6606,-117.6712,United States,US,USA,California,CA,,,,,83240
Highland,Highland,34.1113,-117.1653,United States,US,USA,California,CA,,,,,54939
Sonoma,Sonoma,38.2902,-122.4598,United States,US,USA,California,CA,,,,,33923
Kingsburg,Kingsburg,36.5241,-119.5608,United States,US,USA,California,CA,,,,,11807
Avenal,Avenal,36.0312,-120.116,United States,US,USA,California,CA,,,,,12451
Morro Bay,Morro Bay,35.3681,-120.8481,United States,US,USA,California,CA,,,,,10648
Hayward,Hayward,37.6327,-122.0776,United States,US,USA,California,CA,,,,,158937
Yuba City,Yuba City,39.1357,-121.6381,United States,US,USA,California,CA,,,,,120159
Novato,Novato,38.092,-122.5576,United States,US,USA,California,CA,,,,,56004
La Mesa,La Mesa,32.7703,-117.0203,United States,US,USA,California,CA,,,,,59948
Montebello,Montebello,34.0155,-118.1107,United States,US,USA,California,CA,,,,,63335
West Wendover,West Wendover,40.7407,-114.0783,United States,US,USA,Nevada,NV,,,,,5183
Henderson,Henderson,36.0145,-115.0362,United States,US,USA,Nevada,NV,,,,,292969
Winnemucca,Winnemucca,40.9646,-117.725,United States,US,USA,Nevada,NV,,,,,10919
Fernley,Fernley,39.5612,-119.1925,United States,US,USA,Nevada,NV,,,,,19195
Carson City,Carson City,39.1512,-119.7474,United States,US,USA,Nevada,NV,admin,,TRUE,,57522
Sparks,Sparks,39.5727,-119.7131,United States,US,USA,Nevada,NV,,,,,98345
Fallon,Fallon,39.4739,-118.778,United States,US,USA,Nevada,NV,,,,,15982
Boulder City,Boulder City,35.8407,-114.9256,United States,US,USA,Nevada,NV,,,,,14481
Las Vegas,Las Vegas,36.2288,-115.2603,United States,US,USA,Nevada,NV,,,,,2044731
Mesquite,Mesquite,36.8035,-114.1325,United States,US,USA,Nevada,NV,,,,,16819
North Las Vegas,North Las Vegas,36.288,-115.0901,United States,US,USA,Nevada,NV,,,,,238702
Elko,Elko,40.8383,-115.7677,United States,US,USA,Nevada,NV,,,,,21168
Reno,Reno,39.5487,-119.8486,United States,US,USA,Nevada,NV,,,,,427007
Alamosa,Alamosa,37.4755,-105.877,United States,US,USA,Colorado,CO,,,,,11015
Rifle,Rifle,39.5361,-107.7719,United States,US,USA,Colorado,CO,,,,,11042
Castle Pines,Castle Pines,39.4625,-104.8706,United States,US,USA,Colorado,CO,,,,,10284
Parker,Parker,39.5075,-104.7746,United States,US,USA,Colorado,CO,,,,,51163
Vail,Vail,39.6386,-106.3608,United States,US,USA,Colorado,CO,,,,,6017
Windsor,Windsor,40.4666,-104.9213,United States,US,USA,Colorado,CO,,,,,22776
Denver,Denver,39.7621,-104.8759,United States,US,USA,Colorado,CO,admin,,TRUE,,2741534
Lone Tree,Lone Tree,39.5308,-104.871,United States,US,USA,Colorado,CO,,,,,13271
Edgewater,Edgewater,39.7507,-105.0627,United States,US,USA,Colorado,CO,,,,,5323
Fort Morgan,Fort Morgan,40.2561,-103.7907,United States,US,USA,Colorado,CO,,,,,13215
Thornton,Thornton,39.9202,-104.9445,United States,US,USA,Colorado,CO,,,,,136703
Louisville,Louisville,39.9708,-105.1441,United States,US,USA,Colorado,CO,,,,,20801
Fountain,Fountain,38.6863,-104.6744,United States,US,USA,Colorado,CO,,,,,28753
Brighton,Brighton,39.9719,-104.7958,United States,US,USA,Colorado,CO,,,,,38314
Loveland,Loveland,40.4168,-105.0622,United States,US,USA,Colorado,CO,,,,,76897
Estes Park,Estes Park,40.3701,-105.5214,United States,US,USA,Colorado,CO,,,,,7691
Wellington,Wellington,40.7,-105.0059,United States,US,USA,Colorado,CO,,,,,8428
Eagle,Eagle,39.6368,-106.8157,United States,US,USA,Colorado,CO,,,,,6289
Lakewood,Lakewood,39.6977,-105.117,United States,US,USA,Colorado,CO,,,,,154393
Montrose,Montrose,38.4689,-107.8591,United States,US,USA,Colorado,CO,,,,,22919
Manitou Springs,Manitou Springs,38.8576,-104.9124,United States,US,USA,Colorado,CO,,,,,5317
Silverthorne,Silverthorne,39.6563,-106.0869,United States,US,USA,Colorado,CO,,,,,17792
Leadville,Leadville,39.2467,-106.2935,United States,US,USA,Colorado,CO,,,,,5215
Avon,Avon,39.6448,-106.5138,United States,US,USA,Colorado,CO,,,,,6525
Superior,Superior,39.9348,-105.1584,United States,US,USA,Colorado,CO,,,,,13155
Aspen,Aspen,39.1948,-106.837,United States,US,USA,Colorado,CO,,,,,7956
Centennial,Centennial,39.5927,-104.8674,United States,US,USA,Colorado,CO,,,,,109932
Evans,Evans,40.3661,-104.7389,United States,US,USA,Colorado,CO,,,,,21615
Erie,Erie,40.0384,-105.0409,United States,US,USA,Colorado,CO,,,,,22803
Firestone,Firestone,40.1505,-104.9479,United States,US,USA,Colorado,CO,,,,,27332
Delta,Delta,38.7561,-108.0772,United States,US,USA,Colorado,CO,,,,,7847
Cortez,Cortez,37.3498,-108.5769,United States,US,USA,Colorado,CO,,,,,8898
Wheat Ridge,Wheat Ridge,39.7728,-105.103,United States,US,USA,Colorado,CO,,,,,31372
Craig,Craig,40.517,-107.5558,United States,US,USA,Colorado,CO,,,,,9479
Colorado Springs,Colorado Springs,38.8673,-104.7605,United States,US,USA,Colorado,CO,,,,,624789
Berthoud,Berthoud,40.3059,-105.0412,United States,US,USA,Colorado,CO,,,,,6368
Trinidad,Trinidad,37.1748,-104.4907,United States,US,USA,Colorado,CO,,,,,8178
Durango,Durango,37.2744,-107.8702,United States,US,USA,Colorado,CO,,,,,19703
Westminster,Westminster,39.8837,-105.0627,United States,US,USA,Colorado,CO,,,,,113875
Grand Junction,Grand Junction,39.0881,-108.5675,United States,US,USA,Colorado,CO,,,,,135389
La Junta,La Junta,37.9797,-103.5473,United States,US,USA,Colorado,CO,,,,,8020
Frederick,Frederick,40.1096,-104.9677,United States,US,USA,Colorado,CO,,,,,12154
Lafayette,Lafayette,39.9946,-105.0996,United States,US,USA,Colorado,CO,,,,,91767
Broomfield,Broomfield,39.9541,-105.0526,United States,US,USA,Colorado,CO,,,,,66529
Gunnison,Gunnison,38.5455,-106.9226,United States,US,USA,Colorado,CO,,,,,6784
Federal Heights,Federal Heights,39.8651,-105.0154,United States,US,USA,Colorado,CO,,,,,12458
Greenwood Village,Greenwood Village,39.6152,-104.913,United States,US,USA,Colorado,CO,,,,,15749
Eaton,Eaton,40.5251,-104.7133,United States,US,USA,Colorado,CO,,,,,5117
Arvada,Arvada,39.8321,-105.1508,United States,US,USA,Colorado,CO,,,,,117453
Aurora,Aurora,39.7085,-104.7274,United States,US,USA,Colorado,CO,,,,,361710
Basalt,Basalt,39.3663,-107.0412,United States,US,USA,Colorado,CO,,,,,8672
Woodland Park,Woodland Park,38.9988,-105.0595,United States,US,USA,Colorado,CO,,,,,10806
Dacono,Dacono,40.0617,-104.95,United States,US,USA,Colorado,CO,,,,,5090
Brush,Brush,40.2581,-103.6322,United States,US,USA,Colorado,CO,,,,,5756
Lamar,Lamar,38.0739,-102.6155,United States,US,USA,Colorado,CO,,,,,7525
Littleton,Littleton,39.5912,-105.0193,United States,US,USA,Colorado,CO,,,,,46333
Sterling,Sterling,40.6207,-103.1919,United States,US,USA,Colorado,CO,,,,,15228
Pagosa Springs,Pagosa Springs,37.2675,-107.03,United States,US,USA,Colorado,CO,,,,,5225
Gypsum,Gypsum,39.6286,-106.9343,United States,US,USA,Colorado,CO,,,,,6416
Glenwood Springs,Glenwood Springs,39.5459,-107.3348,United States,US,USA,Colorado,CO,,,,,12042
Glendale,Glendale,39.7036,-104.9352,United States,US,USA,Colorado,CO,,,,,5197
Steamboat Springs,Steamboat Springs,40.4774,-106.8233,United States,US,USA,Colorado,CO,,,,,13529
Cañon City,Canon City,38.443,-105.2201,United States,US,USA,Colorado,CO,,,,,27600
Castle Rock,Castle Rock,39.3761,-104.8536,United States,US,USA,Colorado,CO,,,,,57666
Salida,Salida,38.5303,-105.9987,United States,US,USA,Colorado,CO,,,,,7102
Pueblo,Pueblo,38.2701,-104.613,United States,US,USA,Colorado,CO,,,,,141280
Sheridan,Sheridan,39.6466,-105.0181,United States,US,USA,Colorado,CO,,,,,6041
Breckenridge,Breckenridge,39.4997,-106.0433,United States,US,USA,Colorado,CO,,,,,7741
Fort Lupton,Fort Lupton,40.0829,-104.7982,United States,US,USA,Colorado,CO,,,,,9783
Fruita,Fruita,39.154,-108.7285,United States,US,USA,Colorado,CO,,,,,12924
Longmont,Longmont,40.1691,-105.0995,United States,US,USA,Colorado,CO,,,,,97835
Fort Collins,Fort Collins,40.5487,-105.0656,United States,US,USA,Colorado,CO,,,,,301581
Commerce City,Commerce City,39.8638,-104.8434,United States,US,USA,Colorado,CO,,,,,54869
Carbondale,Carbondale,39.3946,-107.2145,United States,US,USA,Colorado,CO,,,,,7549
Boulder,Boulder,40.0274,-105.2514,United States,US,USA,Colorado,CO,,,,,127190
Englewood,Englewood,39.6469,-104.9942,United States,US,USA,Colorado,CO,,,,,34050
Cherry Hills Village,Cherry Hills Village,39.6375,-104.9481,United States,US,USA,Colorado,CO,,,,,6585
Milliken,Milliken,40.3105,-104.8556,United States,US,USA,Colorado,CO,,,,,6678
Golden,Golden,39.7406,-105.2122,United States,US,USA,Colorado,CO,,,,,20696
Greeley,Greeley,40.415,-104.7697,United States,US,USA,Colorado,CO,,,,,131900
Florence,Florence,38.3821,-105.1117,United States,US,USA,Colorado,CO,,,,,7431
Johnstown,Johnstown,40.3491,-104.949,United States,US,USA,Colorado,CO,,,,,21313
Northglenn,Northglenn,39.9107,-104.9783,United States,US,USA,Colorado,CO,,,,,38982
Monument,Monument,39.0736,-104.8468,United States,US,USA,Colorado,CO,,,,,6556
New Castle,New Castle,39.5785,-107.5262,United States,US,USA,Colorado,CO,,,,,5732
Kodiak,Kodiak,57.7933,-152.4029,United States,US,USA,Alaska,AK,,,,,9427
Anchorage,Anchorage,61.1508,-149.1091,United States,US,USA,Alaska,AK,,,,,256724
Wasilla,Wasilla,61.5769,-149.4668,United States,US,USA,Alaska,AK,,,,,9748
Palmer,Palmer,61.5974,-149.1147,United States,US,USA,Alaska,AK,,,,,7000
Soldotna,Soldotna,60.4863,-151.0676,United States,US,USA,Alaska,AK,,,,,7238
Kenai,Kenai,60.5614,-151.1976,United States,US,USA,Alaska,AK,,,,,5368
Homer,Homer,59.653,-151.5256,United States,US,USA,Alaska,AK,,,,,5631
Fairbanks,Fairbanks,64.8353,-147.6533,United States,US,USA,Alaska,AK,,,,,66996
Ketchikan,Ketchikan,55.3567,-131.6712,United States,US,USA,Alaska,AK,,,,,10554
Sitka,Sitka,57.2405,-135.3152,United States,US,USA,Alaska,AK,,,,,6987
Juneau,Juneau,58.4566,-134.1776,United States,US,USA,Alaska,AK,admin,,TRUE,,25473
Pinson,Pinson,33.7064,-86.6654,United States,US,USA,Alabama,AL,,,,,7426
Hoover,Hoover,33.3761,-86.8065,United States,US,USA,Alabama,AL,,,,,84978
Trussville,Trussville,33.6389,-86.5832,United States,US,USA,Alabama,AL,,,,,21422
Bessemer,Bessemer,33.3709,-86.9713,United States,US,USA,Alabama,AL,,,,,26511
Spanish Fort,Spanish Fort,30.7257,-87.8602,United States,US,USA,Alabama,AL,,,,,8327
Center Point,Center Point,33.6447,-86.6851,United States,US,USA,Alabama,AL,,,,,16496
Lanett,Lanett,32.8572,-85.2082,United States,US,USA,Alabama,AL,,,,,6393
Phenix City,Phenix City,32.4586,-85.025,United States,US,USA,Alabama,AL,,,,,37132
Sheffield,Sheffield,34.7556,-87.7008,United States,US,USA,Alabama,AL,,,,,9025
Hamilton,Hamilton,34.1346,-87.9755,United States,US,USA,Alabama,AL,,,,,6739
Gadsden,Gadsden,34.009,-86.0156,United States,US,USA,Alabama,AL,,,,,62402
Calera,Calera,33.1249,-86.745,United States,US,USA,Alabama,AL,,,,,13489
Clay,Clay,33.698,-86.6068,United States,US,USA,Alabama,AL,,,,,9587
Talladega,Talladega,33.4329,-86.0976,United States,US,USA,Alabama,AL,,,,,13298
Scottsboro,Scottsboro,34.6438,-86.0491,United States,US,USA,Alabama,AL,,,,,10006
Russellville,Russellville,34.5056,-87.7282,United States,US,USA,Alabama,AL,,,,,9850
Alabaster,Alabaster,33.2197,-86.8233,United States,US,USA,Alabama,AL,,,,,32948
Glencoe,Glencoe,33.9447,-85.9319,United States,US,USA,Alabama,AL,,,,,5135
Opelika,Opelika,32.6621,-85.3773,United States,US,USA,Alabama,AL,,,,,29869
Pike Road,Pike Road,32.2909,-86.0917,United States,US,USA,Alabama,AL,,,,,8777
Tuscaloosa,Tuscaloosa,33.2349,-87.5268,United States,US,USA,Alabama,AL,,,,,153060
Sylacauga,Sylacauga,33.1779,-86.2606,United States,US,USA,Alabama,AL,,,,,17696
Montgomery,Montgomery,32.347,-86.2663,United States,US,USA,Alabama,AL,admin,,TRUE,,256554
Fairhope,Fairhope,30.5235,-87.8827,United States,US,USA,Alabama,AL,,,,,19421
Rainbow City,Rainbow City,33.9337,-86.0923,United States,US,USA,Alabama,AL,,,,,9531
Hartselle,Hartselle,34.4392,-86.9399,United States,US,USA,Alabama,AL,,,,,14471
Alexander City,Alexander City,32.924,-85.9353,United States,US,USA,Alabama,AL,,,,,9335
Wetumpka,Wetumpka,32.5406,-86.2054,United States,US,USA,Alabama,AL,,,,,8383
Mobile,Mobile,30.6782,-88.1161,United States,US,USA,Alabama,AL,,,,,322496
Clanton,Clanton,32.8417,-86.623,United States,US,USA,Alabama,AL,,,,,5936
Muscle Shoals,Muscle Shoals,34.7426,-87.6336,United States,US,USA,Alabama,AL,,,,,13831
Oxford,Oxford,33.5963,-85.8718,United States,US,USA,Alabama,AL,,,,,21120
Selma,Selma,32.4166,-87.0336,United States,US,USA,Alabama,AL,,,,,21786
Tuscumbia,Tuscumbia,34.7204,-87.7035,United States,US,USA,Alabama,AL,,,,,8434
Satsuma,Satsuma,30.8579,-88.0634,United States,US,USA,Alabama,AL,,,,,6193
Northport,Northport,33.2584,-87.5981,United States,US,USA,Alabama,AL,,,,,25045
